Temperature (K)	Resistance (ohm)	Applied Current (A)	Measured Voltage (V)
22164.109058	3.626239E-4	-0.620088	96.314100
22164.208564	3.410156E-4	-0.600076	96.313500
22164.309809	3.222790E-4	-0.580070	96.313200
22164.408555	3.034068E-4	-0.560072	96.313100
22164.509071	2.863478E-4	-0.540066	96.315100
22164.608557	2.697001E-4	-0.520052	96.314600
22164.709182	2.543578E-4	-0.500047	96.311200
22164.808562	2.391857E-4	-0.480046	96.313200
22164.909434	2.249204E-4	-0.460070	96.312600
22165.008572	2.109661E-4	-0.440060	96.312700
22165.109560	1.975678E-4	-0.420063	96.316100
22165.208684	1.847710E-4	-0.400052	96.316900
22165.310648	1.725348E-4	-0.380042	96.317200
22165.408561	1.602268E-4	-0.360040	96.314200
22165.509076	1.491106E-4	-0.340032	96.315200
22165.608562	1.381361E-4	-0.320057	96.320200
22165.709317	1.271115E-4	-0.300048	96.319700
22165.808695	1.166931E-4	-0.280047	96.317600
22165.909562	1.066633E-4	-0.260031	96.317200
22166.008576	9.693309E-5	-0.240064	96.316100
22166.181245	8.741928E-5	-0.220063	96.316000
22166.275205	7.819554E-5	-0.200062	96.317700
22166.368447	6.928534E-5	-0.180057	96.318700
22166.461627	6.065108E-5	-0.160054	96.319700
22166.557329	5.222966E-5	-0.140053	96.320100
22166.650630	4.408430E-5	-0.120052	96.320300
22166.744978	3.632525E-5	-0.100046	96.321700
22166.839696	2.864427E-5	-0.080046	96.321900
22166.932952	2.124402E-5	-0.060042	96.322800
22167.027339	1.393434E-5	-0.040033	96.322800
22167.124572	6.968095E-6	-0.020056	96.320600
22167.309636	3.867496E-9	-0.000019	96.322900
22167.509324	6.949668E-6	0.020086	96.325900
22167.763714	1.407858E-5	0.040068	96.326400
22168.011633	2.131942E-5	0.060076	96.323200
22168.109212	2.889885E-5	0.080074	96.323700
22168.208514	3.656311E-5	0.100076	96.324800
22168.309582	4.447566E-5	0.120082	96.329000
22168.408574	5.270795E-5	0.140080	96.327100
22168.509214	6.110869E-5	0.160088	96.326300
22168.608648	6.971136E-5	0.180089	96.328800
22168.709341	7.860635E-5	0.200090	96.330700
22168.808825	8.774346E-5	0.220077	96.330400
22168.909450	9.714056E-5	0.240077	96.327600
22169.008724	1.068565E-4	0.260046	96.324500
22169.177212	1.168696E-4	0.280058	96.329500
22169.272711	1.273021E-4	0.300058	96.332800
22169.366706	1.379783E-4	0.320060	96.329300
22169.459082	1.489533E-4	0.340068	96.328000
22169.553207	1.602969E-4	0.360041	96.324600
22169.646709	1.722239E-4	0.380040	96.326500
22169.740643	1.839422E-4	0.400048	96.328800
22169.836081	1.966685E-4	0.420055	96.329800
22169.930640	2.091156E-4	0.440048	96.330500
22170.023834	2.226110E-4	0.460052	96.333200
22170.118970	2.363860E-4	0.480062	96.335700
22170.212350	2.509535E-4	0.500060	96.330400
22170.309345	2.661434E-4	0.520067	96.330400
22170.408707	2.814578E-4	0.540076	96.333200
22170.509491	2.978278E-4	0.560039	96.334500
22170.608966	3.144785E-4	0.580038	96.332100
22170.709594	3.312638E-4	0.600045	96.331700
22170.808741	3.500074E-4	0.620050	96.331300
22170.909317	3.700813E-4	0.640050	96.334500
22171.008726	3.924908E-4	0.660062	96.337700
22171.109367	4.170506E-4	0.680061	96.337600
22171.208979	4.445080E-4	0.700060	96.336900
22171.309475	4.745352E-4	0.720065	96.337400
22171.408836	5.099387E-4	0.740068	96.338400
22171.509613	5.514173E-4	0.760033	96.338500
22171.608843	6.070788E-4	0.780042	96.338500
22171.709489	6.926816E-4	0.800063	96.335600
22171.809338	8.307846E-4	0.820066	96.333800
22171.909464	1.000007E-3	0.830598	96.338300
22172.008986	1.000007E-3	0.832108	96.338100
22172.109190	1.000010E-3	0.832644	96.336500
22172.208973	1.000005E-3	0.834948	96.338800
22172.309669	1.000009E-3	0.834820	96.338400
22172.408975	1.000004E-3	0.834757	96.336800
22172.509483	1.000009E-3	0.835262	96.340000
22172.608482	1.000007E-3	0.837029	96.343100
22172.709488	1.000007E-3	0.837626	96.339200
22172.808535	1.000011E-3	0.837628	96.340100
22172.909594	1.000006E-3	0.837066	96.344000
22173.008857	1.000007E-3	0.838551	96.339200
22173.109846	1.000011E-3	0.839169	96.338200
22173.208359	1.000007E-3	0.839846	96.339900
22173.309464	1.000007E-3	0.839708	96.340900
22173.408845	1.000009E-3	0.840984	96.340500
22173.509492	1.000009E-3	0.841282	96.340200
22173.608994	1.000006E-3	0.842776	96.343600
22173.709482	1.000007E-3	0.843928	96.343100
22173.809064	1.000006E-3	0.844667	96.341000
22173.909729	1.000007E-3	0.846503	96.342500
22174.008985	1.000007E-3	0.848289	96.346200
22174.110240	1.000011E-3	0.850556	96.346500
22174.208793	1.000006E-3	0.850748	96.344300
22174.309493	1.000008E-3	0.851581	96.342900
22174.409101	1.000005E-3	0.851874	96.342400
22174.509337	1.000004E-3	0.852035	96.345400
22174.608868	1.000009E-3	0.853916	96.348800
22174.709852	1.000008E-3	0.854405	96.349800
22174.809441	1.000005E-3	0.855955	96.349100
22174.909606	1.000008E-3	0.857846	96.349800
22175.009001	1.000006E-3	0.857531	96.350300
22175.109565	1.000008E-3	0.858199	96.349600
22175.208982	1.000007E-3	0.859641	96.351800
22175.309512	1.000008E-3	0.859506	96.349500
22175.408980	1.000006E-3	0.861204	96.349100
22175.509735	1.000008E-3	0.861124	96.349600
22175.608998	1.000008E-3	0.861245	96.349600
22175.709610	1.000004E-3	0.863267	96.351800
22175.808990	1.000007E-3	0.864870	96.352200
22175.909481	1.000006E-3	0.864206	96.350100
22176.009247	1.000005E-3	0.864455	96.349200
22176.109621	1.000006E-3	0.865558	96.346900
22176.209252	1.000007E-3	0.865700	96.351200
22176.309739	1.000005E-3	0.865808	96.354000
22176.409114	1.000009E-3	0.866260	96.351800
22176.509706	1.000006E-3	0.867861	96.353300
22176.609125	1.000005E-3	0.867894	96.352200
22176.709679	1.000004E-3	0.868650	96.351200
22176.809112	1.000009E-3	0.870161	96.354300
22176.909709	1.000006E-3	0.870656	96.354500
22177.009252	1.000006E-3	0.872139	96.352400
22177.109862	1.000005E-3	0.871283	96.352400
22177.208997	1.000007E-3	0.872645	96.353400
22177.309718	1.000006E-3	0.871060	96.351900
22177.409115	1.000007E-3	0.871122	96.355100
22177.509745	1.000007E-3	0.871743	96.358700
22177.608742	1.000005E-3	0.872684	96.356000
22177.709738	1.000007E-3	0.873633	96.357100
22177.809121	1.000006E-3	0.873809	96.357800
22177.910490	1.000007E-3	0.874190	96.353500
22178.009135	1.000006E-3	0.873870	96.353300
22178.109634	1.000005E-3	0.872886	96.354700
22178.209126	1.000004E-3	0.873624	96.355500
22178.309719	1.000005E-3	0.872794	96.356800
22178.409120	1.000004E-3	0.873965	96.357100
22178.509707	1.000009E-3	0.873912	96.358300
22178.608501	1.000007E-3	0.874039	96.360400
22178.709750	1.000008E-3	0.874265	96.359000
22178.808754	1.000007E-3	0.875185	96.360000
22178.909720	1.000007E-3	0.876133	96.359400
22179.009135	1.000005E-3	0.876807	96.357200
22179.109252	1.000008E-3	0.876565	96.360100
22179.209141	1.000007E-3	0.878000	96.360400
22179.309710	1.000007E-3	0.877927	96.363200
22179.408626	1.000007E-3	0.878376	96.363800
22179.509758	1.000005E-3	0.878984	96.361400
22179.609376	1.000005E-3	0.877958	96.361900
22179.709749	1.000005E-3	0.877987	96.363000
22179.809405	1.000005E-3	0.879691	96.364200
22179.909751	1.000006E-3	0.878351	96.363300
22180.009341	1.000005E-3	0.879573	96.364600
22180.109749	1.000007E-3	0.879458	96.365900
22180.209256	1.000007E-3	0.880290	96.363000
22180.309761	1.000007E-3	0.880718	96.365800
22180.409502	1.000006E-3	0.880531	96.368700
22180.509715	1.000006E-3	0.880981	96.368800
22180.609391	1.000007E-3	0.880054	96.367900
22180.709731	1.000005E-3	0.880300	96.365800
22180.809255	1.000008E-3	0.880495	96.361900
22180.909759	1.000006E-3	0.880571	96.360800
22181.009152	1.000006E-3	0.880509	96.365500
22181.109878	1.000007E-3	0.880865	96.367500
22181.208890	1.000006E-3	0.880954	96.366900
22181.309756	1.000006E-3	0.882065	96.366200
22181.409262	1.000007E-3	0.880131	96.366200
22181.509633	1.000008E-3	0.881546	96.368400
22181.609276	1.000006E-3	0.881005	96.369400
22181.709758	1.000008E-3	0.881673	96.368300
22181.809509	1.000006E-3	0.881668	96.371500
22181.909768	1.000006E-3	0.882623	96.373900
22182.009272	1.000007E-3	0.882743	96.370600
22182.109723	1.000008E-3	0.883064	96.369000
22182.209402	1.000008E-3	0.883357	96.370800
22182.309890	1.000007E-3	0.883037	96.371500
22182.409398	1.000006E-3	0.882982	96.369700
22182.509887	1.000008E-3	0.882696	96.371100
22182.609265	1.000007E-3	0.884566	96.373200
22182.709772	1.000008E-3	0.883787	96.373700
22182.809511	1.000008E-3	0.883559	96.374500
22182.909888	1.000008E-3	0.882391	96.371100
22183.009269	1.000007E-3	0.883197	96.374200
22183.109762	1.000008E-3	0.883313	96.375300
22183.209522	1.000007E-3	0.882389	96.373200
22183.309395	7.702494E-4	0.880068	96.372600
22183.409265	5.502897E-4	0.860052	96.376400
22183.509962	4.704265E-4	0.840045	96.378500
22183.609516	4.271809E-4	0.820046	96.374500
22183.709770	3.873431E-4	0.800045	96.376900
22183.809529	3.591246E-4	0.780034	96.376900
22183.909771	3.319341E-4	0.760028	96.375300
22184.009423	3.067418E-4	0.740058	96.375500
22184.109768	2.870067E-4	0.720055	96.376700
22184.209534	2.675308E-4	0.700053	96.379700
22184.310270	2.501242E-4	0.680055	96.379300
22184.409519	2.346783E-4	0.660056	96.377400
22184.509896	2.176512E-4	0.640045	96.375800
22184.609434	2.049559E-4	0.620047	96.373700
22184.709897	1.928750E-4	0.600036	96.379000
22184.809536	1.808830E-4	0.580032	96.380700
22184.910164	1.695831E-4	0.560031	96.379700
22185.009414	1.565686E-4	0.540067	96.378100
22185.110695	1.482409E-4	0.520060	96.375600
22185.209529	1.387566E-4	0.500057	96.376900
22185.309783	1.293481E-4	0.480058	96.377500
22185.409523	1.203821E-4	0.460049	96.380100
22185.509784	1.119908E-4	0.440045	96.381300
22185.609775	1.037499E-4	0.420049	96.380700
22185.709901	9.619466E-5	0.400079	96.380900
22185.883651	8.909305E-5	0.380067	96.381300
22185.977907	8.197406E-5	0.360067	96.384600
22186.072665	7.527947E-5	0.340093	96.384900
22186.168033	6.899034E-5	0.320080	96.382200
22186.260718	6.295570E-5	0.300074	96.382900
22186.354663	5.708080E-5	0.280076	96.381800
22186.448794	5.162888E-5	0.260062	96.381300
22186.542409	4.623661E-5	0.240057	96.383700
22186.636918	4.127355E-5	0.220058	96.385100
22186.731905	3.620478E-5	0.200072	96.387100
22186.825404	3.154988E-5	0.180070	96.388000
22186.918798	2.705228E-5	0.160073	96.386300
22187.013698	2.274179E-5	0.140071	96.386100
22187.109906	1.874675E-5	0.120073	96.387100
22187.209784	1.501433E-5	0.100072	96.387200
22187.310175	1.149320E-5	0.080067	96.387100
22187.409344	8.251940E-6	0.060100	96.386000
22187.586191	5.304928E-6	0.040085	96.385600
22187.680915	2.630696E-6	0.020070	96.387400
22187.775043	8.123715E-9	0.000056	96.387200
22187.956163	2.717556E-6	-0.020040	96.390300
22188.209711	5.650739E-6	-0.040052	96.387700
22188.310705	8.773734E-6	-0.060068	96.388800
22188.409668	1.217075E-5	-0.080036	96.389800
22188.659306	1.575130E-5	-0.100038	96.391900
22188.753046	1.949438E-5	-0.120039	96.393700
22188.847440	2.343153E-5	-0.140041	96.392000
22188.943289	2.754886E-5	-0.160041	96.390900
22189.036664	3.176296E-5	-0.180041	96.394100
22189.130716	3.626252E-5	-0.200041	96.397800
22189.225946	4.107135E-5	-0.220040	96.396700
22189.319797	4.616208E-5	-0.240042	96.395500
22189.414770	5.161218E-5	-0.260048	96.394700
22189.510713	5.711058E-5	-0.280070	96.394300
22189.609558	6.290255E-5	-0.300073	96.393400
22189.709796	6.818231E-5	-0.320083	96.393000
22189.809922	7.431396E-5	-0.340061	96.395400
22189.910714	8.080797E-5	-0.360069	96.394700
22190.009757	8.778938E-5	-0.380073	96.395600
22190.110105	9.471253E-5	-0.400084	96.398300
22190.209794	1.023837E-4	-0.420104	96.398500
22190.309804	1.090078E-4	-0.440056	96.399900
22190.478297	1.167974E-4	-0.460064	96.397200
22190.573184	1.248623E-4	-0.480041	96.396500
22190.668802	1.331552E-4	-0.500039	96.401400
22190.762356	1.411795E-4	-0.520046	96.399000
22190.858577	1.535273E-4	-0.540057	96.397200
22190.953431	1.623989E-4	-0.560064	96.397200
22191.046811	1.743776E-4	-0.580060	96.400400
22191.139751	1.864427E-4	-0.600070	96.403000
22191.236548	1.979543E-4	-0.620078	96.402100
22191.330132	2.112165E-4	-0.640042	96.402600
22191.424128	2.252375E-4	-0.660058	96.401300
22191.519810	2.405488E-4	-0.680060	96.397800
22191.614582	2.551840E-4	-0.700061	96.398400
22191.709732	2.760745E-4	-0.720064	96.402500
22191.809777	2.985020E-4	-0.740072	96.403200
22191.910721	3.219997E-4	-0.760077	96.403500
22192.009773	3.448145E-4	-0.780048	96.405600
22192.110722	3.831021E-4	-0.800064	96.403200
22192.209312	4.462383E-4	-0.820068	96.401100
22192.310721	5.286389E-4	-0.840075	96.401200
22192.409776	1.000003E-3	-0.851543	96.402900
22192.510722	1.000003E-3	-0.846753	96.403500
22192.610720	1.000003E-3	-0.844670	96.403200
22192.710319	1.000003E-3	-0.842570	96.404200
22192.809807	1.000001E-3	-0.842028	96.405500
22192.910721	1.000002E-3	-0.839719	96.404900
22193.009694	1.000002E-3	-0.839835	96.402600
22193.111077	1.000002E-3	-0.839428	96.403100
22193.209682	1.000001E-3	-0.839810	96.404400
22193.310723	1.000003E-3	-0.838691	96.409200
22193.409810	1.000003E-3	-0.838452	96.408000
22193.510723	1.000002E-3	-0.837646	96.405300
22193.609808	1.000001E-3	-0.836868	96.407800
22193.710725	1.000002E-3	-0.837683	96.408700
22193.809941	1.000002E-3	-0.837396	96.408600
22193.910725	1.000002E-3	-0.836292	96.407200
22194.009444	1.000002E-3	-0.835287	96.407300
22194.110729	1.000002E-3	-0.834299	96.407500
22194.209814	1.000000E-3	-0.833663	96.407700
22194.310734	1.000000E-3	-0.833441	96.407900
22194.409784	1.000001E-3	-0.833763	96.407100
22194.509818	1.000000E-3	-0.832812	96.408200
22194.609820	1.000001E-3	-0.831925	96.410800
22194.710729	1.000002E-3	-0.832494	96.409900
22194.809786	1.000002E-3	-0.831945	96.410800
22194.910733	1.000001E-3	-0.831936	96.411900
22195.009783	1.000003E-3	-0.831484	96.410600
22195.110729	1.000001E-3	-0.830730	96.412900
22195.209961	1.000002E-3	-0.831092	96.411700
22195.309948	1.000001E-3	-0.830704	96.412700
22195.409822	1.000002E-3	-0.831677	96.412700
22195.511316	1.000001E-3	-0.832136	96.412900
22195.609943	1.000000E-3	-0.831642	96.414300
22195.710734	1.000000E-3	-0.832299	96.414600
22195.809949	1.000000E-3	-0.831494	96.412300
22195.910733	1.000001E-3	-0.831933	96.413100
22196.009820	1.000001E-3	-0.832388	96.413100
22196.110694	1.000000E-3	-0.831410	96.413300
22196.209822	1.000000E-3	-0.832376	96.415900
22196.310737	1.000001E-3	-0.831592	96.416500
22196.410736	1.000001E-3	-0.831378	96.417700
22196.510734	1.000000E-3	-0.831217	96.416100
22196.609824	9.999991E-4	-0.831273	96.417500
22196.710242	1.000002E-3	-0.831166	96.417600
22196.809953	9.999990E-4	-0.831511	96.415400
22196.910736	1.000000E-3	-0.831085	96.415100
22197.009830	1.000001E-3	-0.830850	96.414100
22197.110735	1.000000E-3	-0.831999	96.414700
22197.210332	9.999992E-4	-0.830849	96.417100
22197.310740	9.999991E-4	-0.831371	96.416800
22197.409831	9.999995E-4	-0.831439	96.418200
22197.510324	9.999999E-4	-0.830734	96.418300
22197.609832	1.000000E-3	-0.831690	96.420500
22197.710742	9.999999E-4	-0.831615	96.422600
22197.810328	9.999991E-4	-0.831910	96.421000
22197.910743	9.999995E-4	-0.831105	96.421200
22198.009834	1.000000E-3	-0.831851	96.421400
22198.110739	9.999992E-4	-0.832366	96.422500
22498.214036	1.000001E-3	-0.831522	97.395300
22498.324035	1.000001E-3	-0.831625	97.394800
22498.423350	1.000000E-3	-0.831256	97.396200
22498.523892	1.000001E-3	-0.830202	97.397500
22498.623141	1.000002E-3	-0.830176	97.395800
22498.724523	1.000001E-3	-0.831198	97.397300
22498.823789	1.000001E-3	-0.831022	97.397000
22498.924270	1.000001E-3	-0.831732	97.393200
22499.022779	1.000003E-3	-0.830889	97.393900
22499.124033	1.000001E-3	-0.830190	97.396400
22499.222791	1.000001E-3	-0.831163	97.396000
22499.324033	1.000000E-3	-0.830835	97.397200
22499.423779	1.000001E-3	-0.831920	97.395900
22499.524285	9.999996E-4	-0.831274	97.396200
22499.623776	1.000001E-3	-0.829974	97.397400
22499.723780	1.000000E-3	-0.829340	97.398400
22499.823781	1.000001E-3	-0.829735	97.399300
22499.924023	1.000001E-3	-0.829364	97.398900
22500.023781	1.000002E-3	-0.829934	97.399100
22500.124042	1.000001E-3	-0.829233	97.399900
22500.222794	1.000001E-3	-0.829491	97.400900
22500.324274	9.999998E-4	-0.829244	97.402400
22500.423527	1.000000E-3	-0.830049	97.401100
22500.524039	1.000001E-3	-0.830744	97.400800
22500.622804	1.000001E-3	-0.830613	97.400100
22500.724040	1.000001E-3	-0.831073	97.403200
22500.822775	1.000001E-3	-0.831320	97.404800
22500.923797	1.000001E-3	-0.830695	97.402600
22501.022799	1.000001E-3	-0.831080	97.402300
22501.124537	1.000000E-3	-0.831993	97.403400
22501.223786	1.000000E-3	-0.832357	97.402600
22501.324038	1.000000E-3	-0.831708	97.405600
22501.423788	1.000000E-3	-0.832026	97.405600
22501.523998	1.000001E-3	-0.832192	97.405100
22501.623796	1.000001E-3	-0.831009	97.404600
22501.723798	1.000001E-3	-0.830524	97.400900
22501.822800	1.000001E-3	-0.830036	97.401800
22501.924412	1.000001E-3	-0.830563	97.400500
22502.023785	1.000001E-3	-0.830470	97.402900
22502.124033	1.000001E-3	-0.830636	97.402600
22502.222783	1.000000E-3	-0.831000	97.403300
22502.324269	1.000002E-3	-0.831059	97.406700
22502.423792	1.000001E-3	-0.831238	97.406700
22502.524166	1.000001E-3	-0.831233	97.407500
22502.623805	1.000000E-3	-0.830969	97.405800
22502.724550	1.000001E-3	-0.830908	97.408300
22502.823793	1.000001E-3	-0.830918	97.409700
22502.924160	1.000001E-3	-0.832079	97.405300
22503.023795	1.000002E-3	-0.831742	97.404500
22503.123995	1.000002E-3	-0.832809	97.404500
22503.223678	1.000001E-3	-0.832062	97.405500
22503.324288	1.000002E-3	-0.831813	97.407200
22503.423810	1.000001E-3	-0.831278	97.406000
22503.524549	1.000001E-3	-0.831016	97.406500
22503.623808	1.000001E-3	-0.831418	97.407900
22503.723809	1.000001E-3	-0.831820	97.410200
22503.823809	1.000002E-3	-0.831598	97.413000
22503.924165	1.000002E-3	-0.832070	97.413900
22504.023799	8.521472E-4	-0.820089	97.413900
22504.124074	7.151954E-4	-0.800080	97.412800
22504.223801	6.314472E-4	-0.780063	97.413000
22504.324756	5.717237E-4	-0.760089	97.412800
22504.423544	5.258969E-4	-0.740085	97.413200
22504.524181	4.886027E-4	-0.720077	97.413000
22504.623813	4.561049E-4	-0.700071	97.412400
22504.724311	4.281755E-4	-0.680069	97.417400
22504.823802	4.007457E-4	-0.660068	97.416900
22504.923770	3.770129E-4	-0.640053	97.417500
22505.023804	3.559925E-4	-0.620084	97.419900
22505.124680	3.357560E-4	-0.600075	97.415200
22505.223816	3.170277E-4	-0.580068	97.413800
22505.324172	2.992412E-4	-0.560071	97.416700
22505.423812	2.819486E-4	-0.540064	97.415400
22505.524364	2.662043E-4	-0.520052	97.415800
22505.623684	2.504888E-4	-0.500046	97.418300
22505.724312	2.359465E-4	-0.480046	97.418000
22505.823816	2.209930E-4	-0.460073	97.416300
22505.924808	2.078807E-4	-0.440061	97.417600
22506.023808	1.947768E-4	-0.420064	97.416700
22506.124255	1.821557E-4	-0.400052	97.417600
22506.223817	1.698719E-4	-0.380041	97.417900
22506.324430	1.581504E-4	-0.360038	97.417300
22506.423819	1.467707E-4	-0.340032	97.423900
22506.524177	1.358976E-4	-0.320059	97.422400
22506.623802	1.251194E-4	-0.300048	97.417800
22506.724185	1.151278E-4	-0.280049	97.416400
22506.823820	1.051853E-4	-0.260029	97.418200
22506.924433	9.553851E-5	-0.240067	97.422900
22507.097324	8.636029E-5	-0.220062	97.424800
22507.191813	7.722630E-5	-0.200061	97.424300
22507.285915	6.849752E-5	-0.180058	97.423600
22507.380337	6.002930E-5	-0.160056	97.423500
22507.473707	5.184578E-5	-0.140053	97.421500
22507.567311	4.374187E-5	-0.120050	97.420400
22507.661823	3.593161E-5	-0.100046	97.421700
22507.757182	2.836165E-5	-0.080045	97.421600
22507.850442	2.099351E-5	-0.060040	97.422700
22507.945003	1.384112E-5	-0.040034	97.425500
22508.040058	6.836957E-6	-0.020057	97.423100
22508.223822	4.350556E-9	-0.000020	97.426700
22508.421828	6.900005E-6	0.020088	97.428100
22508.676074	1.380055E-5	0.040068	97.426900
22508.925342	2.089048E-5	0.060075	97.424800
22509.023937	2.819571E-5	0.080076	97.429500
22509.124566	3.573022E-5	0.100082	97.428300
22509.223938	4.348217E-5	0.120084	97.429200
22509.324578	5.146620E-5	0.140082	97.428800
22509.423819	5.968868E-5	0.160086	97.430100
22509.524567	6.818218E-5	0.180086	97.429200
22509.623831	7.688961E-5	0.200088	97.431000
22509.724455	8.596294E-5	0.220074	97.434500
22509.823961	9.509765E-5	0.240077	97.432600
